tactic_id,impression_pixel_json
336921,"[""http:\/\/amp.mediaforge.com\/link\/sparta4490\/3f209ca8-ef7f-11e5-847e-3bca27e6281b"",""https:\/\/718-img.c3tag.com\/v.gif?c3ch=Display&c3nid=MF_RT_native""]"
329190,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N950.131803TURNINC.\/B9128285.124173809;sz=1x1;ord=[timestamp]?""]"
326977,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5667.1355588DOUBLECLICK.COMBIDM\/B8431823.122509839;sz=1x1;ord=[timestamp]?""]"
327678,NULL
334043,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8454149.121761721;sz=1x1;ord=[timestamp]?""]"
314772,[]
334439,NULL
327114,[]
321044,[]
333365,[]
336894,[]
325509,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N8893.1264338TRIPLELIFTINC\/B8660875.121208186;sz=1x1;ord=[timestamp]?""]"
336923,"[""https:\/\/718-img.c3tag.com\/v.gif?c3ch=Display&c3nid=MF_RT_native"",""http:\/\/amp.mediaforge.com\/link\/sparta4490\/5b0e1dfa-ef7f-11e5-9126-e08deee1cf81""]"
323766,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5983.1264338TRIPLELIFTINC\/B8770009.119270550;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?""]"
329279,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305174&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
331929,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15776204&PluID=0&ord=[timestamp]&rtu=-1&dspu=$$%%TTD_TDID%%$$""]"
324310,[]
337295,"[""http:\/\/tags.bluekai.com\/site\/29673?limit=1"",""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16523318&PluID=0&ord=[timestamp]&rtu=-1""]"
333269,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6451.147350.AOD.COM\/B9325060.126950032;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
327731,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=14&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=2664361;122739829;295904576;65577755&migTrackFmtExt=client;io;ad;crtv"",""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N339.1264338TRIPLELIFTINC\/B8515270.122739829;dc_trk_aid=295904576;dc_trk_cid=65577755;ord=[timestamp]?"",""https:\/\/pixel.adsafeprotected.com\/rfw\/st\/35102\/6115127\/skeleton.gif"",""http:\/\/tags.bluekai.com\/site\/29693?limit=1""]"
334099,[]
338849,"[""https:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=752388&script=false&rnd=[INSERT_CACHEBUSTER_HERE]&redir=https:\/\/secure.insightexpressai.com\/adserver\/1pixel.gif"",""http:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=753139&siteID=tradedeskdisplay&creativeID=%%TTD_CREATIVEID_INT%%&placementID=%%TTD_ADGROUPID_INT%%""]"
333551,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4694.IPN346\/B9397367.127821536;dc_trk_aid=300836586;dc_trk_cid=68492460;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337113,"[""http:\/\/amp.mediaforge.com\/link\/polari4993\/c76ac1a8-f135-11e5-88e4-13b07c93c565""]"
329002,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5364.152304.OMGTRADINGDESK\/B9119892.123759184;sz=1x1;ord=[timestamp]?""]"
330406,NULL
333419,"[""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16412338&PluID=0&ord=${CACHEBUSTER}&rtu=-1""]"
331080,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5688.2093103DBM1\/B8867406.125114011;sz=1x1;ord=[timestamp]?""]"
320602,"[""http:\/\/ad.doubleclick.net\/ddm\/ad\/N2949.1264338.TRIPLELIFTINC\/B8719817.118168820;sz=1x1;ord=[timestamp]?""]"
338573,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17233203&PluID=0&ord=[timestamp]&rtu=-1""]"
335518,[]
332962,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16254279&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=651631&script=false&rnd=[CACHEBUSTER]&redir=http:\/\/secure.insightexpressai.com\/adserver\/1pixel.gif""]"
335531,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8450186.127729513;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
330839,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N208202.1081839AUDIENCETRADING.C\/B9159850.125516751;sz=1x1;ord=[RANDOM_NUMBER]?"",""https:\/\/ohlone.vizu.com\/a.gif?vzcid=29700&vzadid=custom_dinneryeastrolls&vzsid=audiencetrader&ord=[RANDOM_NUMBER]""]"
333267,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6451.147350.AOD.COM\/B9325060.126947535;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
338391,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17333860&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/33628?limit=1""]"
336394,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N6036.1264338TRIPLELIFTINC\/B9331301.129111520;dc_trk_aid=302397813;dc_trk_cid=69389531;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/33374?limit=1""]"
338956,NULL
333689,NULL
332658,"[""https:\/\/track.inpwrd.com\/nap\/v1\/nap-track.php?genre=engagement&category=consume&subcategory=story&kind=article&placement=story_precis&asset=story.n2ih.f942fb496f45926ebf8f082aa0581474&site=on.triplelift.native&domain=[DOMAIN]&campaign=experts_51b5d204&creative=experts_51b30624&experienceID=[CACHEBUSTER]&ts=[TIMESTAMP]&redir=http%3A%2F%2Finpwrd.com%2Fread%3Fid%3D745897839%26categoryId%3D%26adId%3Dexperts_51b30624%26site%3Don.triplelift.native%26experienceId%3D[CACHEBUSTER]%26domain%3D[DOMAIN]"",""https:\/\/pixel.adsafeprotected.com\/rfw\/st\/50589\/7394886\/skeleton.gif""]"
339686,NULL
337853,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6049.1355588.DOUBLECLICK.COMBID\/B9607545.130414090;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329760,"[""https:\/\/ad.doubleclick.net\/ddm\/jump\/N8084.275383THEEXCHANGELAB\/B9150230.124212439;sz=1x1;ord=${CACHEBUSTER}""]"
328587,NULL
333048,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283814&PluID=0&ord=[timestamp]&rtu=-1""]"
331887,[]
337618,NULL
333017,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283760&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29697?limit=1""]"
335976,"[""https:\/\/d.refinedads.com\/d.rfa?v=ad1&aid=5748&oid=1003&adituid=&bid=5288513&cid=1547945&wsid=2837217&url=https%3A%2F%2Fad1.adfarm1.adition.com%2Fbanner%3Fsid%3D2837217%26kid%3D1547945%26bid%3D5288513%26wpt%3DC%26ts%3D%5btimestamp%5d""]"
337884,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6049.1355588.DOUBLECLICK.COMBID\/B9607545.130418615;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
331200,[]
334387,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}"",""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16422399&PluID=0&ord=[timestamp]&rtu=-1""]"
333055,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283818&PluID=0&ord=[timestamp]&rtu=-1""]"
329125,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6488.1264338TRIPLELIFTINC\/B8767347.123499561;sz=1x1;ord=[timestamp]?""]"
339227,NULL
337673,NULL
333028,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283788&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
333028,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283785&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
338796,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16992104&PluID=0&ord=${CACHEBUSTER}&rtu=-1""]"
339552,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N1558.1759338.360I.COM\/B9682690.131297959;dc_trk_aid=304005359;dc_trk_cid=70381667;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/secure-gl.imrworldwide.com\/cgi-bin\/m?ci=ncs2016&at=view&rt=banner&st=image&ca=kbb_2016_new_car_smart_desktop&cr=site_served&pc=native&ce=thetradedesk&rnd=[timestamp]""]"
336387,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202536676;a=11142202567394;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
335399,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3382.668587.AODDISPLAY\/B9494317.129165673;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
336384,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202536676;a=11142202567424;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
323170,"[""http:\/\/ad.doubleclick.net\/ddm\/ad\/N4827.150834TURN\/B8412228.115909033;sz=1x1;ord=[timestamp]?""]"
339251,NULL
336423,"[""https:\/\/servedby.flashtalking.com\/imp\/4\/59564;1743167;201;pixel;ClearTrade;ClearTradeEngageNativeIMNonGoldRewardsSpringMustGetBlog1x1\/?cachebuster=[CACHEBUSTER]""]"
336393,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202565631;a=11142202567426;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
326158,[]
332664,[]
339402,[]
323150,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13957530&PluID=0&ord=[timestamp]&rtu=-1""]"
331189,"[""https:\/\/ad.atdmt.com\/i\/img;p=11042208843839;a=11042208875590;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
334386,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16422395&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/magnetic.domdex.com\/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
314987,[]
334196,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6041.288332.ACCUEN\/B9299337.127593479;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
336750,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9331338.129004754;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
336742,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9318883.129090233;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
330381,"[""https:\/\/adfarm.mediaplex.com\/ad\/tr\/25706-185705-37846-432?mpt=[CACHEBUSTER]""]"
327923,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13329374&PluID=0&ord=[timestamp]&rtu=-1""]"
339067,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6401.291800MAGNETICMEDIAONLINE\/B9640898.130846104;sz=1x1;ord=${CACHEBUSTER};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
339752,"[""https:\/\/ad.atdmt.com\/i\/img;p=11297200825450;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=%n"",""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N162602.273606INFECTIOUSMEDIA\/B8976304.131533142;dc_trk_aid=304195788;dc_trk_cid=70508982;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?\"" BORDER=\""0\"" HEIGHT=\""1\"" WIDTH=\""1\"" ALT=\""Advertisement\"">""]"
333418,NULL
334109,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2713.285985MEDIAIQ\/B9355574.127387669;dc_trk_aid=300944744;dc_trk_cid=68334581;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
328682,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3867.275383.THEEXCHANGELAB\/B9087641.123554903;kw=5_${CP_ID}_${CREATIVE_ID};sz=1x1;ord=[timestamp]?\"" BORDER=0 WIDTH=1 HEIGHT=1 ALT="",""https:\/\/pixel.adsafeprotected.com\/rfw\/st\/45972\/6341443\/skeleton.gif\"" BORDER=0 WIDTH=1 HEIGHT=1 ALT=""]"
324850,[]
332820,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15948578&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=636713&script=false&rnd=[CACHEBUSTER]&redir=\/\/secure.insightexpressai.com\/adserver\/1pixel.gif""]"
335488,[]
339947,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3577.2100704VIVAKI-TRIPLELIFT\/B9428917.130835464;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31751?limit=1""]"
335372,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202565630;a=11142202567426;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
334932,"[""http:\/\/servedby.flashtalking.com\/imp\/1\/48750;1707164;201;pixel;AccordantMedia;1x1Native\/?cachebuster=[CACHEBUSTER]\""\/>""]"
335605,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9370641.127465418;dc_trk_aid=300499851;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31103?limit=1""]"
339656,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N5446.291508ACCUENMEDIA\/B9397354.130466192;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
322574,"[""http:\/\/ad.doubleclick.net\/jump\/N6543.468584.AMNETGROUPINC.\/B8562416.115649780;sz=1x1;ord=[RANDOM_NUMBER]?""]"
337908,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6049.1355588.DOUBLECLICK.COMBID\/B9607545.130417015;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
334136,NULL
338911,NULL
329292,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305195&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29701?limit=1""]"
332465,[]
339190,NULL
329360,NULL
337774,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1852769TRIPLELIFT.COM\/B9457112.128485013;dc_trk_aid=301468801;dc_trk_cid=66292004;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
331741,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N149404.2079317MEDIAMATHPROGRAMM\/B9245057.126227021;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
322953,"[""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13490588&PluID=0&ord=[timestamp]&rtu=-1""]"
324650,[]
323274,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13572813&PluID=0&ord=[timestamp]&rtu=-1""]"
327731,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=14&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=2664361;122739550;295904580;65577665&migTrackFmtExt=client;io;ad;crtv"",""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N339.1264338TRIPLELIFTINC\/B8515270.122739550;dc_trk_aid=295904580;dc_trk_cid=65577665;ord=[timestamp]?"",""https:\/\/pixel.adsafeprotected.com\/rfw\/st\/35102\/6115113\/skeleton.gif"",""http:\/\/tags.bluekai.com\/site\/29693?limit=1""]"
335462,[]
314629,[]
329266,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305170&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29705?limit=1""]"
329054,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6344.468584.AMNET\/B9072632.122966431;sz=1x1;ord=[timestamp]?""]"
332501,NULL
334124,[]
327352,NULL
328298,[]
330486,[]
325490,"[""https:\/\/ad.atdmt.com\/i\/img;p=11022202350683;a=11022202350761;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
339663,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N9609.668587AODDISPLAY\/B9596161.131452092;dc_trk_aid=304211138;dc_trk_cid=70515382;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
314185,"[""https:\/\/t.mookie1.com\/t\/v1\/imp?migAgencyId=63&migSource=adsrv2&migRandom=${CACHEBUSTER}&migTrackDataExt=3667695;115429638;288540367;0&migTrackFmtExt=client;io;ad;crtv"",""https:\/\/ad.doubleclick.net\/ad\/N3867.456584.XAXIS.COM\/B8543110.115429638;sz=1x1;ord=${CACHEBUSTER}?""]"
336718,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9407.127315CENTRO\/B9318883.129086561;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
333283,NULL
335750,[]
336901,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7914.124997.GOOGLESEARCH\/B9531309.129587483;sz=1x1;ord=%n;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""https:\/\/adfarm.mediaplex.com\/ad\/tr\/28835-221555-51702-0?mpt=[CACHEBUSTER]&dcid=129587483&devid=INSERT_DEVICE_ID_HERE""]"
324586,"[""http:\/\/secure.insightexpressai.com\/adServer\/adServerESI.aspx?bannerID=474099&script=false&rnd=[INSERT_CACHEBUSTER_HERE]&redir=\/\/secure.insightexpressai.com\/adserver\/1pixel.gif"",""http:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=14074170&PluID=0&ord=[timestamp]&rtu=-1""]"
323546,[]
337450,[]
324510,[]
328926,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6344.468584.AMNET\/B9072632.122966252;sz=1x1;ord=[timestamp]?""]"
330646,"[""https:\/\/ad.atdmt.com\/i\/img;p=11042207804726;a=11042207808554;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
325178,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=14244397&PluID=0&ord=[timestamp]&rtu=-1""]"
337260,NULL
334385,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16422395&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/magnetic.domdex.com\/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
337730,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8991414.128780148;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
329832,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4694.IPN346\/B8850937.123114940;dc_trk_aid=297927978;dc_trk_cid=66689115;ord=[timestamp]?""]"
339485,[]
330693,"[""https:\/\/beacon.walmart.com\/vm\/ttap.gif?id=10695063&channel=walmart&creative=Braun7790offerstyle&destination=productpage&size=variable&idea=wmeh&type=native&network=sraxvendor_xntl&device=mixed""]"
338838,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7607.288332.ACCUEN\/B9641229.130789260;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
337454,[]
320597,"[""http:\/\/ad.doubleclick.net\/ddm\/ad\/N2949.1264338.TRIPLELIFTINC\/B8719817.118168819;sz=1x1;ord=[timestamp]?""]"
334792,[]
335588,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N2724.1264338TRIPLELIFTINC\/B9369829.127556358;dc_trk_aid=300500926;dc_trk_cid=67953415;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31127?limit=1""]"
334039,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8450186.127729513;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
332344,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15931316&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29737?limit=1""]"
316063,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=13218789&PluID=0&ord=[timestamp]&rtu=-1""]"
327360,"[""https:\/\/ad.atdmt.com\/i\/img;p=11042208507946;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
333015,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=16283776&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29697?limit=1""]"
335517,NULL
338263,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3577.2100704VIVAKI-TRIPLELIFT\/B9428917.130835542;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31751?limit=1""]"
335993,[]
328070,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=7750&c=104189&b=113592&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
327164,NULL
323803,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N5983.1264338TRIPLELIFTINC\/B8770009.119275809;dc_trk_aid=292310384;dc_trk_cid=63651202;ord=[timestamp]?""]"
323617,[]
328215,"[""https:\/\/magnetic.domdex.com\/ahtm?mp=12&n=8751&c=104372&b=113646&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}""]"
327722,[]
329290,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=15305189&PluID=0&ord=[timestamp]&rtu=-1"",""http:\/\/tags.bluekai.com\/site\/29701?limit=1""]"
337000,"[""http:\/\/amp.mediaforge.com\/link\/shoeah4995\/578869cc-f03f-11e5-8d41-7eb8dd723f61""]"
332770,[]
339903,NULL
339946,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N3577.2100704VIVAKI-TRIPLELIFT\/B9428917.130835465;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"",""http:\/\/tags.bluekai.com\/site\/31751?limit=1""]"
320598,"[""http:\/\/ad.doubleclick.net\/ddm\/ad\/N2949.1264338.TRIPLELIFTINC\/B8719817.118168819;sz=1x1;ord=[timestamp]?""]"
328761,"[""https:\/\/ad.doubleclick.net\/ddm\/adj\/N5620.133090.MEDIAMATH\/B8671682.122946589;sz=1x1;ord=[RANDOM_NUMBER]?""]"
325505,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N805.1245089SOCIALYSE.COM\/B8676791.121157551;sz=1x1;ord=[timestamp]?""]"
328594,NULL
325654,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N6543.468584.AMNETGROUPINC.\/B8562416.120909770;sz=1x1;ord=[RANDOM_NUMBER]?""]"
320602,"[""https:\/\/ad.doubleclick.net\/ddm\/jump\/N2949.1264338.TRIPLELIFTINC\/B8719817.118168820;sz=1x1;ord=[timestamp]?""]"
330489,[]
339451,"[""https:\/\/rover.ebay.com\/ar\/1\/711-219464-1181-29\/4?mpt=[CACHEBUSTER]&siteid=0&adtype=0&size=1x1&ipn=admain2&placement=442822&mpvc=""]"
335369,"[""https:\/\/ad.atdmt.com\/i\/img;p=11142202565630;a=11142202567397;idfa=;idfa_lat=;aaid=;aaid_lat=;cache=""]"
335278,[]
337249,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N7657.2093103DBM0\/B9584526.130112058;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?""]"
338583,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17233203&PluID=0&ord=[timestamp]&rtu=-1""]"
338426,[]
334725,"[""https:\/\/ad.doubleclick.net\/ddm\/trackimp\/N4694.IPN346\/B5966472.127419605;dc_trk_aid=301614821;dc_trk_cid=68939720;ord=[timestamp]?""]"
335591,"[""https:\/\/ad.doubleclick.net\/ddm\/ad\/N9515.1264338TRIPLELIFTINC2\/B8454149.121761721;sz=1x1;ord=[timestamp]?""]"
337839,"[""https:\/\/bs.serving-sys.com\/BurstingPipe\/adServer.bs?cn=tf&c=19&mc=imp&pli=17101879&PluID=0&ord=[timestamp]&rtu=-1"",""https:\/\/lciapi.ninthdecimal.com\/v1\/lci\/imp\/adv-xax\/c-20673?typ=mWeb&chn=anexus&brand=hannaford&did=${DEVICE_AAID}_${DEVICE_APPLE_IDA}&lat=${GEO_LAT}&lon=${GEO_LON}&crtv=md&ad=d&pub=trpl""]"
